year,county,cause,sex,age_code,N
105,0112,01,1,18,1
105,0112,01,2,15,1
105,0112,01,2,16,1
105,0112,02,2,13,1
105,0112,03,1,14,1
105,0112,03,1,20,1
105,0112,03,2,17,2
105,0112,04,1,15,2
105,0112,04,1,17,1
105,0112,04,1,18,1
105,0112,04,1,20,2
105,0112,05,1,17,1
105,0112,05,1,18,1
105,0112,05,1,19,1
105,0112,05,2,18,1
105,0112,05,2,19,1
105,0112,05,2,25,1
105,0112,07,1,14,1
105,0112,07,1,15,1
105,0112,07,1,16,2
105,0112,07,1,17,4
105,0112,07,1,18,2
105,0112,07,1,19,2
105,0112,07,1,20,1
105,0112,07,1,21,1
105,0112,07,1,22,3
105,0112,07,1,23,1
105,0112,07,1,24,2
105,0112,07,1,25,1
105,0112,07,2,17,1
105,0112,07,2,19,1
105,0112,07,2,20,1
105,0112,07,2,21,2
105,0112,07,2,23,2
105,0112,07,2,25,1
105,0112,08,1,14,3
105,0112,08,1,16,3
105,0112,08,1,17,3
105,0112,08,1,18,6
105,0112,08,1,19,1
105,0112,08,1,20,2
105,0112,08,1,21,2
105,0112,08,1,22,2
105,0112,08,1,23,1
105,0112,08,2,13,2
105,0112,08,2,17,1
105,0112,08,2,18,1
105,0112,08,2,19,2
105,0112,08,2,20,1
105,0112,08,2,21,1
105,0112,08,2,22,2
105,0112,08,2,23,2
105,0112,09,2,20,1
105,0112,10,1,17,1
105,0112,10,1,21,1
105,0112,10,1,22,1
105,0112,10,1,23,1
105,0112,10,2,17,1
105,0112,10,2,18,1
105,0112,12,1,19,1
105,0112,13,1,15,1
105,0112,13,1,16,1
105,0112,13,1,17,1
105,0112,13,1,18,2
105,0112,13,1,19,3
105,0112,13,1,20,5
105,0112,13,1,21,4
105,0112,13,1,22,2
105,0112,13,1,23,2
105,0112,13,1,24,3
105,0112,13,1,25,1
105,0112,13,2,16,1
105,0112,13,2,17,3
105,0112,13,2,18,3
105,0112,13,2,19,3
105,0112,13,2,20,2
105,0112,13,2,21,2
105,0112,13,2,22,1
105,0112,13,2,23,1
105,0112,13,2,24,2
105,0112,13,2,26,1
105,0112,15,1,21,1
105,0112,17,1,23,1
105,0112,18,1,16,1
105,0112,19,2,13,1
105,0112,19,2,14,3
105,0112,19,2,16,2
105,0112,19,2,17,2
105,0112,19,2,18,2
105,0112,19,2,19,2
105,0112,19,2,20,1
105,0112,19,2,21,1
105,0112,19,2,23,1
105,0112,20,2,14,1
105,0112,20,2,18,1
105,0112,20,2,19,1
105,0112,21,2,17,1
105,0112,21,2,20,1
105,0112,21,2,22,1
105,0112,22,2,14,3
105,0112,22,2,18,2
105,0112,22,2,24,1
105,0112,23,1,20,1
105,0112,23,1,21,1
105,0112,23,1,23,2
105,0112,25,1,18,1
105,0112,25,1,23,1
105,0112,25,2,19,1
105,0112,26,1,15,1
105,0112,26,1,21,1
105,0112,26,1,23,1
105,0112,26,1,24,1
105,0112,26,2,15,1
105,0112,26,2,21,1
105,0112,27,1,18,1
105,0112,29,1,09,1
105,0112,31,1,23,1
105,0112,31,2,19,1
105,0112,31,2,21,1
105,0112,31,2,22,1
105,0112,32,1,17,1
105,0112,32,1,18,1
105,0112,32,1,21,1
105,0112,32,1,22,1
105,0112,32,2,20,1
105,0112,32,2,23,1
105,0112,33,1,18,2
105,0112,33,1,19,1
105,0112,33,1,20,2
105,0112,33,1,22,1
105,0112,33,2,17,2
105,0112,33,2,18,2
105,0112,33,2,19,1
105,0112,33,2,20,1
105,0112,33,2,22,2
105,0112,33,2,23,3
105,0112,33,2,24,1
105,0112,33,2,26,1
105,0115,01,1,12,1
105,0115,01,1,14,1
105,0115,01,1,15,1
105,0115,01,1,16,4
105,0115,01,1,17,3
105,0115,01,1,19,2
105,0115,01,1,21,2
105,0115,01,1,22,1
105,0115,01,2,20,1
105,0115,01,2,22,1
105,0115,01,2,23,1
105,0115,02,1,23,1
105,0115,02,2,16,1
105,0115,03,1,15,1
105,0115,03,1,16,1
105,0115,03,1,17,1
105,0115,03,1,19,1
105,0115,03,2,16,1
105,0115,03,2,19,1
105,0115,03,2,20,1
105,0115,04,1,16,3
105,0115,04,1,17,2
105,0115,04,1,18,3
105,0115,04,1,19,3
105,0115,04,1,21,1
105,0115,04,1,22,2
105,0115,04,1,23,1
105,0115,04,1,24,1
105,0115,05,1,14,1
105,0115,05,1,15,1
105,0115,05,1,17,1
105,0115,05,1,18,2
105,0115,05,1,19,3
105,0115,05,1,20,2
105,0115,05,1,21,3
105,0115,05,1,22,2
105,0115,05,1,23,6
105,0115,05,1,24,2
105,0115,05,1,25,1
105,0115,05,2,11,1
105,0115,05,2,15,1
105,0115,05,2,16,1
105,0115,05,2,17,2
105,0115,05,2,19,1
105,0115,05,2,20,1
105,0115,05,2,21,1
105,0115,05,2,23,1
105,0115,05,2,24,1
105,0115,05,2,25,1
105,0115,06,2,17,1
105,0115,06,2,24,1
105,0115,07,1,14,2
105,0115,07,1,17,2
105,0115,07,1,18,4
105,0115,07,1,19,6
105,0115,07,1,20,7
105,0115,07,1,21,7
105,0115,07,1,22,6
105,0115,07,1,23,5
105,0115,07,1,24,1
105,0115,07,1,25,1
105,0115,07,2,14,2
105,0115,07,2,16,1
105,0115,07,2,17,2
105,0115,07,2,18,3
105,0115,07,2,19,4
105,0115,07,2,20,2
105,0115,07,2,21,2
105,0115,07,2,22,5
105,0115,07,2,23,4
105,0115,07,2,24,1
105,0115,07,2,25,2
105,0115,08,1,14,1
105,0115,08,1,15,2
105,0115,08,1,16,2
105,0115,08,1,17,6
105,0115,08,1,18,5
105,0115,08,1,19,12
105,0115,08,1,20,8
105,0115,08,1,21,8
105,0115,08,1,22,7
105,0115,08,1,23,3
105,0115,08,1,24,4
105,0115,08,2,05,1
105,0115,08,2,17,3
105,0115,08,2,19,6
105,0115,08,2,20,1
105,0115,08,2,21,7
105,0115,08,2,22,3
105,0115,08,2,23,3
105,0115,08,2,24,1
105,0115,09,1,17,1
105,0115,09,1,22,1
105,0115,09,1,23,1
105,0115,09,1,25,1
105,0115,09,2,18,1
105,0115,09,2,19,1
105,0115,09,2,20,1
105,0115,10,1,17,1
105,0115,10,1,18,4
105,0115,10,1,19,3
105,0115,10,1,20,1
105,0115,10,1,21,1
105,0115,10,1,22,1
105,0115,10,1,23,2
105,0115,10,1,24,1
105,0115,10,2,15,1
105,0115,10,2,18,1
105,0115,10,2,19,2
105,0115,10,2,20,1
105,0115,10,2,21,2
105,0115,10,2,22,1
105,0115,10,2,23,2
105,0115,12,1,20,1
105,0115,12,1,21,1
105,0115,12,1,23,1
105,0115,13,1,15,1
105,0115,13,1,17,5
105,0115,13,1,18,7
105,0115,13,1,19,10
105,0115,13,1,20,10
105,0115,13,1,21,13
105,0115,13,1,22,10
105,0115,13,1,23,7
105,0115,13,1,24,6
105,0115,13,1,25,1
105,0115,13,1,26,1
105,0115,13,2,14,1
105,0115,13,2,16,1
105,0115,13,2,17,6
105,0115,13,2,18,10
105,0115,13,2,19,3
105,0115,13,2,20,14
105,0115,13,2,21,7
105,0115,13,2,22,8
105,0115,13,2,23,7
105,0115,13,2,24,5
105,0115,13,2,25,1
105,0115,14,1,15,1
105,0115,15,1,18,1
105,0115,16,1,17,1
105,0115,17,1,19,1
105,0115,17,1,20,1
105,0115,17,2,21,1
105,0115,17,2,23,1
105,0115,17,2,24,2
105,0115,18,1,09,1
105,0115,18,1,15,1
105,0115,18,1,22,1
105,0115,18,1,23,1
105,0115,18,2,19,3
105,0115,18,2,20,1
105,0115,19,2,16,2
105,0115,19,2,17,5
105,0115,19,2,18,4
105,0115,19,2,19,2
105,0115,19,2,20,6
105,0115,19,2,21,3
105,0115,19,2,22,2
105,0115,19,2,23,1
105,0115,19,2,24,1
105,0115,20,2,12,2
105,0115,20,2,14,1
105,0115,20,2,17,1
105,0115,20,2,18,1
105,0115,20,2,21,1
105,0115,20,2,22,2
105,0115,20,2,23,1
105,0115,21,2,16,1
105,0115,21,2,17,1
105,0115,21,2,18,1
105,0115,21,2,19,3
105,0115,21,2,24,1
105,0115,22,2,16,3
105,0115,22,2,18,1
105,0115,22,2,19,4
105,0115,22,2,20,2
105,0115,22,2,21,2
105,0115,23,1,17,1
105,0115,23,1,18,3
105,0115,23,1,19,1
105,0115,23,1,20,4
105,0115,23,1,21,4
105,0115,23,1,22,4
105,0115,23,1,23,3
105,0115,23,1,24,3
105,0115,25,1,16,1
105,0115,25,1,18,3
105,0115,25,1,19,1
105,0115,25,2,14,1
105,0115,25,2,22,2
105,0115,26,1,12,1
105,0115,26,1,15,1
105,0115,26,1,17,2
105,0115,26,1,19,1
105,0115,26,1,21,1
105,0115,26,2,23,1
105,0115,27,1,18,1
105,0115,27,1,20,1
105,0115,27,1,22,1
105,0115,27,1,24,1
105,0115,27,2,20,1
105,0115,28,2,20,1
105,0115,29,1,16,1
105,0115,29,1,18,1
105,0115,31,1,18,1
105,0115,31,1,19,1
105,0115,31,1,21,2
105,0115,31,1,23,1
105,0115,31,2,20,1
105,0115,31,2,21,1
105,0115,31,2,22,3
105,0115,31,2,24,1
105,0115,32,1,10,1
105,0115,32,1,17,1
105,0115,32,1,18,1
105,0115,32,1,19,1
105,0115,32,1,21,1
105,0115,32,2,14,1
105,0115,32,2,16,1
105,0115,32,2,17,1
105,0115,32,2,20,1
105,0115,33,1,15,1
105,0115,33,1,16,1
105,0115,33,1,17,1
105,0115,33,1,18,2
105,0115,33,1,19,1
105,0115,33,1,20,3
105,0115,33,1,21,1
105,0115,33,1,22,1
105,0115,33,1,23,2
105,0115,33,2,05,1
105,0115,33,2,13,1
105,0115,33,2,17,2
105,0115,33,2,18,1
105,0115,33,2,19,2
105,0115,33,2,21,1
105,0115,33,2,22,2
105,0115,33,2,23,3
105,0115,33,2,24,2
105,0115,33,2,26,1
105,0116,01,1,16,2
105,0116,01,1,17,1
105,0116,01,1,18,2
105,0116,01,1,19,3
105,0116,01,1,20,1
105,0116,01,2,16,1
105,0116,01,2,17,1
105,0116,01,2,19,1
105,0116,02,2,17,1
105,0116,03,1,14,1
105,0116,03,1,16,1
105,0116,03,1,18,2
105,0116,04,1,15,1
105,0116,04,1,16,1
105,0116,04,1,17,1
105,0116,04,1,21,2
105,0116,04,1,22,1
105,0116,04,2,17,1
105,0116,05,1,17,2
105,0116,05,1,18,2
105,0116,05,1,19,2
105,0116,05,1,20,1
105,0116,05,1,21,3
105,0116,05,1,22,1
105,0116,05,1,23,3
105,0116,05,1,24,2
105,0116,05,1,25,1
105,0116,05,2,13,1
105,0116,05,2,17,1
105,0116,05,2,21,2
105,0116,05,2,22,1
105,0116,05,2,23,2
105,0116,06,1,23,1
105,0116,07,1,15,4
105,0116,07,1,16,1
105,0116,07,1,17,1
105,0116,07,1,18,3
105,0116,07,1,19,1
105,0116,07,1,20,6
105,0116,07,1,21,5
105,0116,07,1,22,3
105,0116,07,1,23,3
105,0116,07,1,24,2
105,0116,07,1,26,1
105,0116,07,2,16,3
105,0116,07,2,17,5
105,0116,07,2,18,3
105,0116,07,2,19,4
105,0116,07,2,20,1
105,0116,07,2,21,3
105,0116,07,2,22,1
105,0116,07,2,23,2
105,0116,07,2,24,2
105,0116,08,1,14,1
105,0116,08,1,15,3
105,0116,08,1,16,2
105,0116,08,1,18,5
105,0116,08,1,19,3
105,0116,08,1,20,6
105,0116,08,1,21,10
105,0116,08,1,22,7
105,0116,08,1,23,2
105,0116,08,1,24,2
105,0116,08,2,14,1
105,0116,08,2,17,2
105,0116,08,2,18,2
105,0116,08,2,19,1
105,0116,08,2,20,4
105,0116,08,2,21,6
105,0116,08,2,22,2
105,0116,08,2,24,1
105,0116,08,2,25,2
105,0116,09,1,22,1
105,0116,09,2,22,1
105,0116,10,1,14,1
105,0116,10,1,17,2
105,0116,10,1,18,1
105,0116,10,1,19,3
105,0116,10,1,20,3
105,0116,10,1,21,1
105,0116,10,1,23,2
105,0116,10,1,24,1
105,0116,10,2,17,2
105,0116,10,2,18,1
105,0116,10,2,20,2
105,0116,10,2,21,2
105,0116,12,1,17,1
105,0116,12,1,20,1
105,0116,12,1,21,1
105,0116,12,1,22,1
105,0116,12,2,20,1
105,0116,13,1,16,2
105,0116,13,1,17,3
105,0116,13,1,18,9
105,0116,13,1,19,13
105,0116,13,1,20,5
105,0116,13,1,21,15
105,0116,13,1,22,7
105,0116,13,1,23,4
105,0116,13,1,24,6
105,0116,13,2,16,2
105,0116,13,2,17,4
105,0116,13,2,18,6
105,0116,13,2,19,6
105,0116,13,2,20,4
105,0116,13,2,21,9
105,0116,13,2,22,8
105,0116,13,2,23,3
105,0116,13,2,25,1
105,0116,15,1,19,1
105,0116,17,1,17,1
105,0116,17,1,20,1
105,0116,18,1,09,1
105,0116,18,1,17,1
105,0116,18,1,18,1
105,0116,18,2,18,1
105,0116,18,2,24,1
105,0116,19,2,14,2
105,0116,19,2,15,1
105,0116,19,2,17,2
105,0116,19,2,18,5
105,0116,19,2,19,3
105,0116,19,2,20,3
105,0116,19,2,21,1
105,0116,19,2,22,1
105,0116,19,2,23,2
105,0116,20,2,12,1
105,0116,20,2,14,1
105,0116,20,2,16,1
105,0116,20,2,18,2
105,0116,20,2,21,1
105,0116,20,2,23,1
105,0116,21,2,15,1
105,0116,21,2,16,1
105,0116,21,2,17,1
105,0116,21,2,20,1
105,0116,21,2,21,1
105,0116,22,2,15,3
105,0116,22,2,16,1
105,0116,22,2,17,1
105,0116,22,2,18,2
105,0116,22,2,19,1
105,0116,22,2,20,1
105,0116,22,2,21,1
105,0116,23,1,19,2
105,0116,23,1,21,1
105,0116,23,1,22,3
105,0116,23,1,23,4
105,0116,23,1,24,2
105,0116,23,1,25,1
105,0116,24,1,20,1
105,0116,24,1,23,1
105,0116,25,1,14,1
105,0116,25,1,18,1
105,0116,25,2,21,1
105,0116,26,1,20,2
105,0116,26,1,23,2
105,0116,26,1,24,1
105,0116,26,2,16,1
105,0116,26,2,20,1
105,0116,26,2,21,1
105,0116,27,1,07,1
105,0116,27,1,14,1
105,0116,27,1,18,1
105,0116,27,1,22,1
105,0116,27,2,14,2
105,0116,27,2,17,1
105,0116,27,2,23,1
105,0116,28,2,18,1
105,0116,29,2,20,1
105,0116,31,1,19,2
105,0116,31,1,20,2
105,0116,31,1,21,2
105,0116,31,1,22,1
105,0116,31,1,25,1
105,0116,31,2,16,2
105,0116,31,2,21,1
105,0116,31,2,22,2
105,0116,31,2,24,1
105,0116,32,1,13,1
105,0116,32,1,18,1
105,0116,32,1,19,3
105,0116,32,1,20,1
105,0116,32,1,21,2
105,0116,32,1,22,1
105,0116,32,1,23,1
105,0116,32,1,24,1
105,0116,32,1,25,1
105,0116,32,2,18,1
105,0116,32,2,19,1
105,0116,32,2,23,1
105,0116,33,1,13,1
105,0116,33,1,18,3
105,0116,33,1,20,5
105,0116,33,1,21,4
105,0116,33,1,22,2
105,0116,33,1,23,1
105,0116,33,1,24,3
105,0116,33,1,25,1
105,0116,33,2,18,2
105,0116,33,2,19,6
105,0116,33,2,20,2
105,0116,33,2,21,3
105,0116,33,2,23,1
105,0116,33,2,24,1
105,0117,01,1,15,2
105,0117,01,1,16,3
105,0117,01,1,17,2
105,0117,01,1,18,1
105,0117,01,1,19,3
105,0117,01,1,20,2
105,0117,01,1,21,3
105,0117,01,1,22,1
105,0117,01,2,18,1
105,0117,01,2,21,1
105,0117,01,2,22,1
105,0117,03,1,15,1
105,0117,03,1,17,1
105,0117,03,1,18,2
105,0117,03,1,19,1
105,0117,03,1,20,1
105,0117,03,2,20,1
105,0117,04,1,16,3
105,0117,04,1,17,2
105,0117,04,1,18,2
105,0117,04,1,19,1
105,0117,04,1,20,2
105,0117,04,1,23,1
105,0117,04,2,20,1
105,0117,04,2,21,1
105,0117,05,1,15,2
105,0117,05,1,17,1
105,0117,05,1,19,5
105,0117,05,1,20,1
105,0117,05,1,21,1
105,0117,05,1,22,2
105,0117,05,1,23,3
105,0117,05,1,24,1
105,0117,05,1,26,1
105,0117,05,2,13,1
105,0117,05,2,18,3
105,0117,05,2,19,1
105,0117,05,2,21,4
105,0117,05,2,22,1
105,0117,05,2,23,2
105,0117,05,2,24,1
105,0117,06,2,21,1
105,0117,07,1,13,1
105,0117,07,1,17,2
105,0117,07,1,18,5
105,0117,07,1,20,2
105,0117,07,1,21,6
105,0117,07,1,22,5
105,0117,07,1,23,8
105,0117,07,1,24,5
105,0117,07,1,25,1
105,0117,07,2,14,1
105,0117,07,2,16,1
105,0117,07,2,17,5
105,0117,07,2,18,4
105,0117,07,2,19,2
105,0117,07,2,20,3
105,0117,07,2,21,5
105,0117,07,2,22,8
105,0117,07,2,23,4
105,0117,07,2,24,2
105,0117,08,1,14,1
105,0117,08,1,15,3
105,0117,08,1,16,2
105,0117,08,1,17,2
105,0117,08,1,18,4
105,0117,08,1,19,7
105,0117,08,1,20,1
105,0117,08,1,22,3
105,0117,08,1,23,4
105,0117,08,1,25,1
105,0117,08,2,14,1
105,0117,08,2,18,2
105,0117,08,2,19,1
105,0117,08,2,20,3
105,0117,08,2,21,1
105,0117,08,2,22,4
105,0117,08,2,23,3
105,0117,08,2,24,2
105,0117,09,1,18,1
105,0117,09,1,20,1
105,0117,09,1,21,2
105,0117,09,1,22,1
105,0117,09,1,24,1
105,0117,09,2,22,1
105,0117,09,2,23,2
105,0117,10,1,16,2
105,0117,10,1,18,5
105,0117,10,1,19,3
105,0117,10,1,20,1
105,0117,10,1,21,1
105,0117,10,1,22,1
105,0117,10,1,23,2
105,0117,10,1,24,1
105,0117,10,2,16,1
105,0117,10,2,17,2
105,0117,10,2,18,1
105,0117,10,2,19,2
105,0117,10,2,20,2
105,0117,10,2,21,2
105,0117,10,2,22,3
105,0117,10,2,23,2
105,0117,10,2,25,1
105,0117,11,1,25,1
105,0117,12,1,18,2
105,0117,12,1,19,1
105,0117,13,1,12,1
105,0117,13,1,14,2
105,0117,13,1,15,3
105,0117,13,1,16,5
105,0117,13,1,17,3
105,0117,13,1,18,4
105,0117,13,1,19,3
105,0117,13,1,20,8
105,0117,13,1,21,8
105,0117,13,1,22,7
105,0117,13,1,23,12
105,0117,13,1,24,4
105,0117,13,1,25,2
105,0117,13,2,13,1
105,0117,13,2,15,2
105,0117,13,2,16,5
105,0117,13,2,17,5
105,0117,13,2,18,6
105,0117,13,2,19,1
105,0117,13,2,20,2
105,0117,13,2,21,4
105,0117,13,2,22,5
105,0117,13,2,23,6
105,0117,13,2,24,2
105,0117,13,2,25,2
105,0117,14,1,12,1
105,0117,17,2,17,1
105,0117,18,1,21,1
105,0117,18,2,15,1
105,0117,18,2,18,1
105,0117,19,2,12,1
105,0117,19,2,14,1
105,0117,19,2,15,2
105,0117,19,2,16,5
105,0117,19,2,17,7
105,0117,19,2,18,1
105,0117,19,2,19,6
105,0117,19,2,20,4
105,0117,19,2,21,2
105,0117,19,2,22,1
105,0117,19,2,23,1
105,0117,19,2,24,1
105,0117,19,2,25,1
105,0117,20,2,15,1
105,0117,20,2,16,2
105,0117,20,2,19,1
105,0117,20,2,20,2
105,0117,20,2,21,1
105,0117,20,2,22,1
105,0117,21,2,16,1
105,0117,21,2,17,1
105,0117,21,2,22,1
105,0117,22,2,14,1
105,0117,22,2,16,1
105,0117,22,2,18,2
105,0117,22,2,19,1
105,0117,22,2,21,3
105,0117,22,2,23,1
105,0117,22,2,24,1
105,0117,23,1,18,1
105,0117,23,1,19,2
105,0117,23,1,21,1
105,0117,23,1,22,2
105,0117,23,1,23,2
105,0117,23,1,24,1
105,0117,23,1,25,1
105,0117,24,1,22,1
105,0117,25,1,15,1
105,0117,25,1,22,1
105,0117,25,2,12,1
105,0117,25,2,23,1
105,0117,26,1,20,1
105,0117,26,1,23,3
105,0117,26,1,24,1
105,0117,26,2,18,1
105,0117,26,2,23,2
105,0117,26,2,24,2
105,0117,27,1,08,1
105,0117,27,1,10,1
105,0117,27,1,13,1
105,0117,27,2,14,1
105,0117,27,2,20,1
105,0117,27,2,23,1
105,0117,29,2,17,1
105,0117,30,1,16,1
105,0117,31,1,19,1
105,0117,31,1,20,1
105,0117,31,1,21,1
105,0117,31,1,22,2
105,0117,31,2,19,1
105,0117,31,2,20,1
105,0117,31,2,21,2
105,0117,31,2,22,1
105,0117,32,1,13,1
105,0117,32,1,14,1
105,0117,32,1,15,1
105,0117,32,1,21,2
105,0117,32,1,22,2
105,0117,32,1,23,2
105,0117,32,1,25,2
105,0117,32,2,16,1
105,0117,32,2,18,1
105,0117,32,2,21,5
105,0117,32,2,22,1
105,0117,33,1,17,1
105,0117,33,1,18,3
105,0117,33,1,19,2
105,0117,33,1,20,2
105,0117,33,1,22,3
105,0117,33,1,23,4
105,0117,33,1,24,1
105,0117,33,2,16,1
105,0117,33,2,17,1
105,0117,33,2,18,2
105,0117,33,2,19,1
105,0117,33,2,20,2
105,0117,33,2,21,4
105,0117,33,2,22,2
105,0117,33,2,23,3
105,0117,33,2,25,1
105,0118,01,1,14,1
105,0118,01,1,15,1
105,0118,01,1,17,2
105,0118,01,1,18,2
105,0118,01,1,19,1
105,0118,01,1,20,2
105,0118,01,1,21,2
105,0118,01,2,19,1
105,0118,01,2,20,1
105,0118,01,2,21,1
105,0118,01,2,22,1
105,0118,02,1,16,1
105,0118,03,1,22,1
105,0118,03,2,22,1
105,0118,04,1,16,2
105,0118,04,1,17,2
105,0118,04,1,21,2
105,0118,04,2,15,1
105,0118,04,2,20,1
105,0118,05,1,14,1
105,0118,05,1,18,2
105,0118,05,1,20,3
105,0118,05,1,21,1
105,0118,05,1,23,2
105,0118,05,2,14,1
105,0118,05,2,18,1
105,0118,05,2,21,4
105,0118,05,2,24,1
105,0118,07,1,14,1
105,0118,07,1,18,2
105,0118,07,1,19,6
105,0118,07,1,20,2
105,0118,07,1,21,2
105,0118,07,1,22,1
105,0118,07,1,23,4
105,0118,07,1,24,1
105,0118,07,2,16,1
105,0118,07,2,17,1
105,0118,07,2,18,3
105,0118,07,2,19,1
105,0118,07,2,20,5
105,0118,07,2,21,2
105,0118,07,2,22,4
105,0118,07,2,23,5
105,0118,07,2,24,1
105,0118,08,1,14,1
105,0118,08,1,15,1
105,0118,08,1,16,1
105,0118,08,1,17,4
105,0118,08,1,18,2
105,0118,08,1,19,3
105,0118,08,1,20,4
105,0118,08,1,21,5
105,0118,08,1,22,3
105,0118,08,1,23,4
105,0118,08,1,25,1
105,0118,08,2,17,1
105,0118,08,2,18,2
105,0118,08,2,19,2
105,0118,08,2,20,2
105,0118,08,2,21,2
105,0118,08,2,22,4
105,0118,08,2,23,1
105,0118,09,1,16,1
105,0118,09,1,19,1
105,0118,09,1,20,1
105,0118,09,1,21,1
105,0118,10,1,17,1
105,0118,10,1,18,1
105,0118,10,1,20,2
105,0118,10,1,23,2
105,0118,10,2,19,3
105,0118,10,2,20,2
105,0118,10,2,23,1
105,0118,10,2,24,1
105,0118,13,1,15,1
105,0118,13,1,16,1
105,0118,13,1,17,3
105,0118,13,1,18,6
105,0118,13,1,19,1
105,0118,13,1,20,8
105,0118,13,1,21,4
105,0118,13,1,22,5
105,0118,13,1,23,5
105,0118,13,1,24,1
105,0118,13,1,26,1
105,0118,13,2,17,2
105,0118,13,2,18,3
105,0118,13,2,19,4
105,0118,13,2,20,2
105,0118,13,2,22,5
105,0118,13,2,23,1
105,0118,13,2,24,1
105,0118,17,1,16,1
105,0118,17,2,15,1
105,0118,18,1,21,1
105,0118,18,1,23,1
105,0118,19,2,15,2
105,0118,19,2,16,2
105,0118,19,2,17,4
105,0118,19,2,18,5
105,0118,19,2,19,6
105,0118,19,2,21,3
105,0118,19,2,22,2
105,0118,19,2,23,2
105,0118,19,2,25,1
105,0118,20,2,17,1
105,0118,20,2,20,1
105,0118,20,2,22,1
105,0118,21,2,19,2
105,0118,21,2,22,1
105,0118,22,2,16,1
105,0118,22,2,17,1
105,0118,22,2,18,1
105,0118,22,2,19,1
105,0118,22,2,21,1
105,0118,23,1,21,1
105,0118,23,1,22,2
105,0118,23,1,23,5
105,0118,23,1,24,1
105,0118,23,1,25,1
105,0118,25,1,17,1
105,0118,25,1,18,1
105,0118,25,1,22,1
105,0118,25,1,24,1
105,0118,25,2,23,1
105,0118,26,1,23,2
105,0118,26,1,24,1
105,0118,26,2,16,1
105,0118,26,2,22,1
105,0118,26,2,23,1
105,0118,27,1,18,1
105,0118,27,2,12,1
105,0118,27,2,14,1
105,0118,28,2,22,1
105,0118,29,2,22,1
105,0118,31,1,16,1
105,0118,31,1,17,2
105,0118,31,1,18,1
105,0118,31,1,20,1
105,0118,31,1,23,1
105,0118,31,1,24,1
105,0118,31,1,25,1
105,0118,31,2,14,1
105,0118,31,2,16,1
105,0118,31,2,18,1
105,0118,31,2,21,2
105,0118,31,2,22,1
105,0118,31,2,24,1
105,0118,32,1,16,1
105,0118,32,1,19,1
105,0118,32,1,20,1
105,0118,32,1,23,1
105,0118,32,2,18,1
105,0118,32,2,19,1
105,0118,32,2,20,1
105,0118,32,2,22,1
105,0118,32,2,23,1
105,0118,33,1,15,1
105,0118,33,1,17,2
105,0118,33,1,19,1
105,0118,33,1,20,4
105,0118,33,1,21,1
105,0118,33,1,22,2
105,0118,33,1,23,2
105,0118,33,2,14,1
105,0118,33,2,17,1
105,0118,33,2,18,1
105,0118,33,2,20,1
105,0118,33,2,21,5
105,0118,33,2,24,1
105,0118,33,2,25,1
105,0119,01,1,15,1
105,0119,01,1,16,4
105,0119,01,1,17,3
105,0119,01,1,18,2
105,0119,01,1,19,3
105,0119,01,1,20,3
105,0119,01,1,21,1
105,0119,01,1,22,2
105,0119,01,1,24,1
105,0119,03,1,13,1
105,0119,03,1,15,1
105,0119,03,1,16,2
105,0119,04,1,16,2
105,0119,04,1,17,4
105,0119,04,1,18,2
105,0119,04,1,19,3
105,0119,04,1,20,2
105,0119,04,1,23,1
105,0119,04,2,19,1
105,0119,05,1,16,1
105,0119,05,1,17,1
105,0119,05,1,18,5
105,0119,05,1,19,3
105,0119,05,1,20,2
105,0119,05,1,21,5
105,0119,05,1,22,1
105,0119,05,1,23,3
105,0119,05,1,24,2
105,0119,05,1,25,1
105,0119,05,2,18,1
105,0119,05,2,21,1
105,0119,05,2,22,3
105,0119,05,2,23,1
105,0119,05,2,24,3
105,0119,05,2,25,1
105,0119,06,1,19,1
105,0119,07,1,15,1
105,0119,07,1,16,3
105,0119,07,1,17,2
105,0119,07,1,18,4
105,0119,07,1,19,3
105,0119,07,1,20,6
105,0119,07,1,21,4
105,0119,07,1,22,6
105,0119,07,1,23,2
105,0119,07,1,24,2
105,0119,07,2,13,1
105,0119,07,2,15,1
105,0119,07,2,16,2
105,0119,07,2,17,2
105,0119,07,2,18,2
105,0119,07,2,19,2
105,0119,07,2,20,1
105,0119,07,2,21,2
105,0119,07,2,22,3
105,0119,07,2,23,6
105,0119,07,2,24,2
105,0119,08,1,12,1
105,0119,08,1,14,1
105,0119,08,1,15,1
105,0119,08,1,16,2
105,0119,08,1,17,4
105,0119,08,1,18,7
105,0119,08,1,19,4
105,0119,08,1,20,3
105,0119,08,1,21,5
105,0119,08,1,22,6
105,0119,08,1,23,2
105,0119,08,1,24,2
105,0119,08,1,25,2
105,0119,08,2,15,1
105,0119,08,2,16,1
105,0119,08,2,17,2
105,0119,08,2,18,1
105,0119,08,2,19,3
105,0119,08,2,20,4
105,0119,08,2,21,6
105,0119,08,2,22,3
105,0119,08,2,23,2
105,0119,09,1,19,1
105,0119,09,1,25,1
105,0119,09,1,26,1
105,0119,09,2,19,1
105,0119,09,2,24,2
105,0119,10,1,15,1
105,0119,10,1,17,3
105,0119,10,1,18,2
105,0119,10,1,19,3
105,0119,10,1,20,2
105,0119,10,1,21,2
105,0119,10,1,22,2
105,0119,10,2,17,1
105,0119,10,2,18,1
